"CLASS","NAME","DATE","Gl","Gb"
"PSR","B1920+21","1973","55.278","2.935"
"PSR","J1931+1952","2013","55.134","0.451"
"PSR","B1922+20","1975","55.022","2.328"
"PSR","B1942+17","1975","54.902","-3.098"
"PSR","J1929+1955","2013","54.879","1.018"
"PSR","J1926+2016","2013","54.851","1.802"
"PSR","J1849+2423","2000","54.731","11.24"
"PSR","J1932+1916","2013","54.661","0.083"
"PSR","J1806+2819","2018","54.645","21.667"
"PSR","J1934+19","2015","54.609","-0.397"
"PSR","B1939+17","1975","54.427","-2.68"
"PSR","B1920+20","1975","54.417","2.678"
"PSR","J1903+2225","1995","54.363","7.427"
"PSR","J1928+1923","2013","54.281","1.016"
"PSR","J1929+19","2013","54.173","0.568"
"PSR","B1919+20","1975","54.172","2.621"
"PSR","B1924+19","1975","54.158","1.407"
"PSR","J1930+1852","2002","54.096","0.265"
"PSR","B1910+20","1973","54.086","4.989"
"PSR","B1918+19","1973","53.869","2.672"
"PSR","B1926+18","1975","53.852","0.461"
"PSR","B1925+188","1975","53.811","0.941"
"PSR","J1909+21","2016","53.722","5.639"
"PSR","B1925+18","1975","53.718","0.956"
"PSR","J1925+19","2013","53.697","1.412"
"PSR","B1933+17","1975","53.691","-1.313"
"PSR","J1935+1726","2013","53.368","-1.374"
"PSR","J1829+2456","2004","53.343","15.612"
"PSR","J1933+1726","2015","53.179","-1.021"
"PSR","J1928+1746","2006","52.931","0.114"
"PSR","J1930+17","2013","52.847","-0.481"
"PSR","J1932+17","2015","52.628","-0.947"
"PSR","B1949+14","1986","52.509","-6.576"
"PSR","B1933+16","1970","52.436","-2.093"
"PSR","J1946+14","2016","52.373","-5.191"
"PSR","J1741+2758","1995","52.347","26.663"
"PSR","J1925+1720","2015","52.179","0.59"
"PSR","J1922+1733","2013","52.08","1.23"
"PSR","J1919+1745","2009","51.897","1.987"
"PSR","B1933+15","1974","51.879","-2.465"
"PSR","B1924+16","1974","51.859","0.063"
"PSR","J1909+1859","1995","51.852","4.749"
"PSR","J1929+16","2013","51.747","-0.692"
"PSR","J1924+17","2015","51.715","0.733"
"PSR","B1921+17","1975","51.707","0.965"
"PSR","J1937+1505","2004","51.569","-2.981"
"PSR","J1917+1737","2013","51.528","2.418"
"PSR","J1906+1854","1995","51.501","5.251"
"PSR","J1740+27","2019","51.439","26.72"
"PSR","J1924+1639","2013","51.422","0.562"
"PSR","B1929+15","1974","51.406","-1.599"
"PSR","J1924+1631","2013","51.405","0.318"
"PSR","J1938+14","2016","51.352","-3.391"
"PSR","J1926+1613","2015","51.252","-0.06"
"PSR","J1924+1628","2015","51.245","0.481"
"PSR","J1911+1758","1995","51.238","3.738"
"PSR","J1932+1500","2017","50.97","-2.071"
"PSR","J1919+1645","2013","50.954","1.642"
"PSR","J1941+1341","2006","50.799","-4.468"
"PSR","J1953+1149","1995","50.714","-8.083"
"PSR","J1928+15","2009","50.64","-1.03"
"PSR","B1913+167","1975","50.552","2.468"
"PSR","J1931+1439","2015","50.539","-2.005"
"PSR","J1921+16","2015","50.494","0.896"
"PSR","J1843+2024","1996","50.444","10.846"
"PSR","J1921+1544","2013","50.35","0.609"
"PSR","J1746+2540","1995","50.274","25.031"
"PSR","J1928+1443","2017","50.178","-1.22"
"PSR","J2007+0910","2005","50.169","-12.433"
"PSR","J1951+1123","1995","50.003","-7.738"
"PSR","B1913+16","1975","49.968","2.122"
"PSR","B1924+14","1974","49.923","-1.039"
"PSR","J1918+1541","1995","49.894","1.36"
"PSR","J1930+14","2015","49.764","-1.966"
"PSR","J1929+1357","2017","49.633","-1.81"
"PSR","J1954+1021","2018","49.523","-8.995"
"PSR","J1814+22","2019","49.493","17.779"
"PSR","B2327-20","1976","49.394","-70.19"
"PSR","B1930+13","1975","49.351","-3.127"
"PSR","J2007+0809","2001","49.18","-12.787"
"PSR","B1927+13","1975","49.124","-2.319"
"PSR","J1752+2359","1995","49.098","23.074"
"PSR","B1916+14","1974","49.096","0.866"
"PSR","B1919+14","1974","49.058","0.021"
"PSR","J1947+10","1996","48.995","-7.309"
"PSR","J2042+0246","2016","48.993","-23.016"
"PSR","J2129-0429","2011","48.912","-36.939"
"PSR","J2017+0603","2011","48.621","-16.026"
"PSR","J1935+1159","2003","48.613","-4.059"
"PSR","J1956+0838","2001","48.295","-10.331"
"PSR","J1915+1410","2006","48.275","1.2"
"PSR","B1915+13","1971","48.26","0.624"
"PSR","J1909+1450","1995","48.181","2.827"
"PSR","J2354-22","2019","48.082","-76.409"
"PSR","J1941+1026","1995","48.004","-6.153"
"PSR","J1939+10","1996","47.993","-5.497"
"PSR","J1919+1314","2013","47.895","-0.088"
"PSR","B1911+13","1974","47.881","1.592"
"PSR","J2145-0750","1994","47.777","-42.084"
"PSR","J1947+0915","2001","47.713","-8.073"
"PSR","J1918+1310","2015","47.65","0.209"
"PSR","J1859+1526","1995","47.637","5.181"
"PSR","B1914+13","1974","47.576","0.451"
"PSR","J1911+1347","2004","47.518","1.809"
"PSR","J1913+1330","2006","47.421","1.381"
"PSR","J1652+2651","1995","47.402","36.954"
"PSR","B1929+10","1968","47.382","-3.885"
"PSR","J1746+2245","2005","47.252","24.048"
"PSR","J1944+0907","2005","47.16","-7.357"
"PSR","J1956+07","2016","47.046","-10.947"
"PSR","J1916+1225","2013","46.811","0.225"
"PSR","J1922+1131","2017","46.762","-1.601"
"PSR","J1850+15","2010","46.688","7.292"
"PSR","J1838+1650","2005","46.667","10.331"
"PSR","J1910+1256","2004","46.564","1.795"
"PSR","J1848+15","2018","46.328","7.452"
"PSR","B1907+12","1975","46.205","1.591"
"PSR","J1920+1110","2002","46.152","-1.199"
"PSR","J1915+1149","2015","46.115","0.228"
"PSR","B1904+12","1975","46.099","2.373"
"PSR","J1915+1144","2015","46.041","0.189"
"PSR","J1913+1145","2002","45.92","0.476"
"PSR","J2033+0042","2010","45.876","-22.196"
"PSR","J1901+1306","1995","45.786","3.683"
"PSR","J1920+1040","2004","45.784","-1.59"
"PSR","J1945+07","2013","45.75","-8.631"
"PSR","J1649+2533","1995","45.648","37.107"
"PSR","B1911+11","1975","45.623","0.199"
"PSR","B1842+14","1978","45.557","8.149"
"PSR","J1813+1822","2004","45.544","16.401"
"PSR","J1909+1148","2015","45.494","1.416"
"PSR","J1838+1523","2018","45.347","9.694"
"PSR","J1907+1149","2006","45.29","1.832"
"PSR","J1821+1715","1996","45.259","14.302"
"PSR","J1913+1102","2016","45.25","0.194"
"PSR","J1927+0911","2006","45.224","-3.705"
"PSR","J1913+1103","2015","45.208","0.306"
"PSR","B1913+105","1991","45.099","-0.638"
"PSR","J1913+1050","2017","45.09","0.081"
"PSR","J1916+1023","2004","45.031","-0.79"
"PSR","B1848+13","1985","44.99","6.339"
"PSR","J1853+1303","2004","44.875","5.367"
"PSR","J1950+05","1996","44.857","-10.552"
"PSR","J1933+0758","1996","44.845","-5.565"
"PSR","B1907+10","1973","44.832","0.992"
"PSR","B1910+10","1975","44.794","0.152"
"PSR","B1913+10","1975","44.707","-0.651"
"PSR","J1810+1744","2011","44.642","16.806"
"PSR","B1914+09","1974","44.556","-1.019"
"PSR","J1709+2313","1995","44.522","32.209"
"PSR","B1848+12","1985","44.513","5.932"
"PSR","J1913+1011","2002","44.485","-0.167"
"PSR","J1943+0609","2001","44.465","-8.641"
"PSR","J1938+0650","1995","44.386","-7.101"
"PSR","J1910+1027","2015","44.335","0.682"
"PSR","J1913+1000","2004","44.285","-0.194"
"PSR","J1848+12","2001","44.072","6.454"
"PSR","J1842+1332","2001","44.054","8.074"
"PSR","J1911+10","2015","44.05","0.256"
"PSR","B1911+09","1975","44.034","-0.553"
"PSR","J1720+2150","1995","43.957","29.371"
"PSR","J1809+17","2019","43.842","16.864"
"PSR","J1756+1822","2003","43.836","20.185"
"PSR","J1901+11","2018","43.811","2.898"
"PSR","J1926+0737","2010","43.739","-4.256"
"PSR","J1921+0812","2006","43.71","-2.934"
"PSR","J1916+0852","2004","43.674","-1.448"
"PSR","J1917+0834","1999","43.575","-1.892"
"PSR","J1916+0844","2004","43.538","-1.493"
"PSR","J1913+0904","2006","43.502","-0.684"
"PSR","B1530+27","1978","43.481","54.495"
"PSR","B1901+10","1975","43.433","1.865"
"PSR","J1915+0838","2004","43.337","-1.295"
"PSR","J1914+08","2018","43.319","-1.045"
"PSR","B1906+09","1975","43.173","0.361"
"PSR","J1909+0912","2002","43.164","0.258"
"PSR","J1911+09","2015","43.163","-0.207"
"PSR","J1907+0918","2000","43.024","0.73"
"PSR","J1828+1359","2003","43.017","11.25"
"PSR","B1633+24","1980","42.993","39.889"
"PSR","J1913+0832","2002","42.98","-0.862"
"PSR","J1908+0909","2002","42.972","0.494"
"PSR","B1852+10","1986","42.887","4.223"
"PSR","J1906+0912","2002","42.84","0.884"
"PSR","J1502+28","2018","42.78","61.127"
"PSR","J1916+0748","1996","42.772","-2.047"
"PSR","J1903+0925","2006","42.743","1.543"
"PSR","J1907+0859","2017","42.707","0.661"
"PSR","B2043-04","1978","42.678","-27.387"
"PSR","J1915+0752","1996","42.623","-1.614"
"PSR","J1908+0839","2002","42.56","0.229"
"PSR","J1905+0902","2006","42.555","1.056"
"PSR","J1908+0833","2017","42.469","0.171"
"PSR","J1915+0738","1995","42.466","-1.803"
"PSR","J1837+1221","2001","42.411","8.738"
"PSR","B1855+09","1986","42.29","3.06"
"PSR","J1342+2822B","2007","42.22","78.709"
"PSR","J1342+2822D","2007","42.215","78.712"
"PSR","J1342+2822A","2007","42.209","78.709"
"PSR","J1342+2822C","2007","42.209","78.709"
"PSR","J1635+23","2017","41.97","39.738"
"PSR","J1909+0749","2013","41.909","-0.34"
"PSR","J1914+0659","2015","41.785","-1.846"
"PSR","J1910+0728","2004","41.74","-0.772"
"PSR","J1913+0657","2017","41.644","-1.712"
"PSR","J1907+0740","2002","41.613","-0.102"
"PSR","J1906+0746","2006","41.598","0.147"
"PSR","J1908+0734","1995","41.585","-0.27"
"PSR","J1910+0714","1995","41.52","-0.87"
"PSR","J1907+0731","2004","41.5","-0.211"
"PSR","J1904+0800","2003","41.498","0.863"
"PSR","J1856+09","2018","41.466","3.086"
"PSR","J1914+0631","2004","41.352","-2.071"
"PSR","J2005-0020","1996","41.331","-16.629"
"PSR","J1819+1305","2001","41.227","12.828"
"PSR","J1906+0722","2015","41.216","0.031"
"PSR","J1749+16","2016","41.208","20.9"
"PSR","J1906+0725","2015","41.188","0.162"
"PSR","J1904+0738","2006","41.18","0.68"
"PSR","J1853+0853","2006","41.071","3.615"
"PSR","J1640+2224","1995","41.051","38.271"
"PSR","J1913+0617","2015","40.983","-1.903"
"PSR","B1923+04","1978","40.98","-5.674"
"PSR","J1940+0239","2019","40.945","-9.688"
"PSR","B1903+07","1986","40.944","0.065"
"PSR","J1909+0641","2009","40.941","-0.94"
"PSR","J1857+0809","2004","40.839","2.446"
"PSR","J1902+0723","1995","40.742","0.984"
"PSR","J1846+0919","2010","40.693","5.342"
"PSR","J1906+0649","2004","40.69","-0.152"
"PSR","J1957-00","2019","40.644","-14.677"
"PSR","J1834+10","1996","40.638","8.608"
"PSR","J1909+0616","2002","40.62","-1.21"
"PSR","B1904+06","1986","40.604","-0.304"
"PSR","B1859+07","1987","40.569","1.056"
"PSR","J1907+0631","2017","40.515","-0.484"
"PSR","J1903+0654","2017","40.502","0.388"
"PSR","J1942+0147","2016","40.477","-10.472"
"PSR","J1907+0602","2009","40.182","-0.894"
"PSR","J1848+0826","1995","40.154","4.437"
"PSR","B1839+09","1978","40.078","6.278"
"PSR","J1905+0616","2005","40.069","-0.169"
"PSR","J1910+0534","2002","40.056","-1.668"
"PSR","J1859+07","2018","40.022","1.514"
"PSR","J1941+0121","2013","39.909","-10.434"
"PSR","J1822+1120","2005","39.87","11.571"
"PSR","J1905+0600","2004","39.838","-0.277"
"PSR","J1910+0517","2017","39.838","-1.835"
"PSR","B1900+06","1981","39.814","0.336"
"PSR","J1900+0634","2004","39.808","0.995"
"PSR","J1913+0446","2003","39.736","-2.79"
"PSR","J1907+0534","2002","39.717","-0.988"
"PSR","J1901+0621","2006","39.687","0.756"
"PSR","J1903+0601","2004","39.65","0.109"
"PSR","J1855+0700","2004","39.613","2.337"
"PSR","B1900+05","1974","39.501","0.21"
"PSR","J1908+0500","1995","39.293","-1.403"
"PSR","J1906+0509","2017","39.291","-1.083"
"PSR","J1859+0603","2017","39.27","0.932"
"PSR","J1908+0457","1996","39.267","-1.468"
"PSR","J1859+0601","2004","39.245","0.903"
"PSR","J1814+1130","2003","39.205","13.306"
"PSR","J2051-0827","1996","39.192","-30.411"
"PSR","J1907+05","2015","39.156","-1.17"
"PSR","J1824+10","2016","39.093","10.7"
"PSR","J1904+0451","2015","38.806","-0.787"
"PSR","J1901+0510","2004","38.737","0.025"
"PSR","J1901+0511","2017","38.715","0.084"
"PSR","J1848+0647","1995","38.701","3.646"
"PSR","B1907+03","1975","38.606","-2.339"
"PSR","B1942-00","1978","38.565","-12.317"
"PSR","J1901+0459","2015","38.49","0.087"
"PSR","J1906+0414","2006","38.478","-1.51"
"PSR","J1857+0526","2003","38.438","1.187"
"PSR","J1853+0545","2003","38.354","2.064"
"PSR","J1905+0414","2018","38.246","-1.079"
"PSR","J1855+0527","2009","38.227","1.642"
"PSR","J1901+0435","2006","38.167","-0.148"
"PSR","J1904+0412","2001","38.163","-0.988"
"PSR","J1905+0400","2004","38.095","-1.289"
"PSR","J1907+0345","2004","38.075","-1.796"
"PSR","J1900+0438","2017","38.067","0.169"
"PSR","J1848+0604","2005","38.062","3.328"
"PSR","J1903+0415","2015","38.032","-0.628"
"PSR","J1937-00","2013","37.943","-10.288"
"PSR","J1845+0623","2006","37.923","4.308"
"PSR","J1741+1351","2007","37.885","21.641"
"PSR","J1921+0137","2016","37.825","-5.938"
"PSR","J1915+0227","2006","37.825","-4.117"
"PSR","J1901+0413","2002","37.806","-0.232"
"PSR","J1842+0638","2006","37.801","5.075"
"PSR","J1929+00","1996","37.687","-8.253"
"PSR","J1853+0505","2004","37.65","1.956"
"PSR","J1914+0219","2006","37.633","-4.037"
"PSR","B1907+02","1972","37.605","-2.713"
"PSR","J1919+0134","2001","37.582","-5.563"
"PSR","J1901+0355","2004","37.58","-0.444"
"PSR","J1745+12","2019","37.344","20.298"
"PSR","J1907+0255","2015","37.339","-2.192"
"PSR","J1903+0327","2008","37.336","-1.014"
"PSR","J1538+2345","2015","37.318","52.391"
"PSR","J1855+0422","2002","37.314","1.052"
"PSR","J1907+0249","2004","37.306","-2.323"
"PSR","J1806+1023","2001","37.305","14.56"
"PSR","J1910+0225","2004","37.229","-3.057"
"PSR","B1859+03","1970","37.213","-0.637"
"PSR","J1856+0404","2002","37.128","0.745"
"PSR","B1737+13","1978","37.085","21.679"
"PSR","J1858+0346","2013","37.083","0.182"
"PSR","J1901+0320","2004","36.999","-0.613"
"PSR","J1901+0300","2015","36.811","-0.974"
"PSR","J1900+0308","2012","36.798","-0.658"
"PSR","J1902+0248","2004","36.738","-1.249"
"PSR","B1848+04","1984","36.72","2.046"
"PSR","J1850+0423","2013","36.718","2.231"
"PSR","J1858+0319","2017","36.714","-0.094"
"PSR","J1853+04","2018","36.671","1.476"
"PSR","J1901+0254","2004","36.643","-0.855"
"PSR","J1932-01","2017","36.604","-9.592"
"PSR","B1917+00","1972","36.506","-6.151"
"PSR","J1901+0234","2015","36.37","-1.048"
"PSR","J1849+0409","2006","36.367","2.425"
"PSR","J1857+0300","2017","36.274","0.072"
"PSR","J1854+0317","2013","36.209","0.824"
"PSR","J1905+0154A","2007","36.208","-2.201"
"PSR","J2136-1606","2013","36.204","-43.554"
"PSR","J1858+0241","2004","36.18","-0.43"
"PSR","J1854+0319","2017","36.179","0.944"
"PSR","J1855+0306","2017","36.175","0.483"
"PSR","J2013-0649","2013","36.171","-21.291"
"PSR","J1900+0227","2002","36.17","-0.925"
"PSR","J1855+0307","2004","36.167","0.533"
"PSR","B1908+00A","1993","36.111","-3.918"
"PSR","J1911+0101B","2005","36.109","-3.926"
"PSR","J1828+0625","2012","36.065","8.016"
"PSR","J1848+0351","2013","36.058","2.366"
"PSR","J1856+0245","2008","36.008","0.057"
"PSR","J1854+0306","2009","35.992","0.834"
"PSR","J1822+0705","1995","35.983","9.685"
"PSR","J1902+02","2015","35.917","-1.436"
"PSR","B1859+01","1985","35.818","-1.367"
"PSR","J1911+00","2006","35.808","-4.247"
"PSR","J1852+0305","2002","35.804","1.16"
"PSR","J1853+03","2015","35.78","1.02"
"PSR","B1900+01","1973","35.727","-1.955"
"PSR","J1858+0215","2002","35.725","-0.493"
"PSR","B1855+02","1986","35.617","-0.39"
"PSR","J1857+0210","2002","35.586","-0.393"
"PSR","J1612+2008","2013","35.518","43.743"
"PSR","J1906+0055","2015","35.505","-3"
"PSR","J1858+02","2015","35.46","-0.547"
"PSR","J1842+0358","2006","35.434","3.846"
"PSR","J1901+0124","2004","35.381","-1.677"
"PSR","J1855+0205","2013","35.281","0.007"
"PSR","J1850+0242","2015","35.265","1.403"
"PSR","J1851+0233","2015","35.181","1.232"
"PSR","J1857+0143","2004","35.168","-0.571"
"PSR","J1807+0756","1996","35.149","13.276"
"PSR","B1907+00","1973","35.123","-3.977"
"PSR","B1821+05","1978","34.987","8.859"
"PSR","J1745+1017","2013","34.869","19.254"
"PSR","J1811+0702","1995","34.709","12.102"
"PSR","J1810+07","2019","34.645","12.248"
"PSR","J1549+2113","1995","34.625","49.129"
"PSR","B1853+01","1991","34.56","-0.497"
"PSR","J1842+0257","2006","34.558","3.336"
"PSR","J1901+00","1996","34.469","-2.048"
"PSR","J1904+0004","1996","34.45","-2.811"
"PSR","J1856+0102","2004","34.428","-0.648"
"PSR","B1854+00","1983","34.417","-0.805"
"PSR","J1859+00","1996","34.401","-1.587"
"PSR","J1851+0118","2004","34.153","0.504"
"PSR","B2003-08","1978","34.101","-20.304"
"PSR","J1849+0127","2002","34.034","1.043"
"PSR","J1850+0124","2012","34.025","0.959"
"PSR","J1853+0056","2002","34.017","-0.036"
"PSR","J1740+1000","2000","34.011","20.268"
"PSR","J1910-0112","2006","34.009","-4.736"
"PSR","J1840+0214","2006","33.696","3.443"
"PSR","B1902-01","1985","33.69","-3.551"
"PSR","J1852+0040","2005","33.667","0.038"
"PSR","J1852+0033","2014","33.579","-0.044"
"PSR","B1849+00","1987","33.523","0.017"
"PSR","J1411+2551","2017","33.38","72.101"
"PSR","J1805+06","2016","33.355","12.949"
"PSR","J1853+0011","2004","33.337","-0.371"
"PSR","J1844+0115","2012","33.283","2.079"
"PSR","J1852+0013","2004","33.282","-0.174"
"PSR","J1850+0026","2002","33.246","0.353"
"PSR","J1900-0051","2004","33.238","-2.467"
"PSR","J1854+00","2015","33.224","-0.57"
"PSR","J1852+0008","2004","33.198","-0.222"
"PSR","J1846+0051","2004","33.162","1.44"
"PSR","J1841+0130","2004","33.116","2.942"
"PSR","J1853-0004","2004","33.086","-0.467"
"PSR","J1651+14","2017","32.88","33.069"
"PSR","J1843+01","2018","32.86","2.333"
"PSR","J1603+18","2016","32.849","45.28"
"PSR","J1750+07","2016","32.841","16.925"
"PSR","J1904-0150","2006","32.828","-3.841"
"PSR","J1850-0006","2009","32.764","0.093"
"PSR","J1849-0001","2011","32.638","0.527"
"PSR","J1844+00","1996","32.624","1.88"
"PSR","J1900-0134","2019","32.553","-2.72"
"PSR","J1851-0029","2009","32.542","-0.335"
"PSR","J1850-0026","2009","32.407","0.066"
"PSR","J1850-0031","2004","32.369","-0.041"
"PSR","B1907-03","1978","32.28","-5.681"
"PSR","J1848-0023","2004","32.267","0.447"
"PSR","J1837+0053","2006","32.129","3.511"
"PSR","J1851-0053","2004","32.1","-0.318"
"PSR","J1849-0040","2004","32.075","0.198"
"PSR","J1843-0000","2004","32.013","1.768"
"PSR","J1852-0118","2004","31.868","-0.783"
"PSR","J1851-0114","2006","31.812","-0.527"
"PSR","J1848-0055","2004","31.798","0.171"
"PSR","J1844-0030","2004","31.71","1.271"
"PSR","J1852-0127","2004","31.706","-0.802"
"PSR","J1903-0258","2006","31.659","-4.038"
"PSR","J1807+04","2013","31.56","11.65"
"PSR","J1921-05","2019","31.481","-9.034"
"PSR","B1845-01","1971","31.339","0.039"
"PSR","B1911-04","1969","31.307","-7.124"
"PSR","J1843-0050","2002","31.295","1.36"
"PSR","J1832+0029","2006","31.247","4.36"
"PSR","J1821+0155","2013","31.244","7.504"
"PSR","J1901-0312","2004","31.192","-3.646"
"PSR","J1901-0315","2006","31.152","-3.669"
"PSR","J1847-0130","2003","31.147","0.167"
"PSR","J1643+13","2017","30.994","34.291"
"PSR","J1902-0340","2004","30.958","-4.209"
"PSR","B1831-00","1985","30.812","3.732"
"PSR","J1926-0652","2019","30.751","-10.936"
"PSR","B1810+02","1985","30.709","9.692"
"PSR","J1554+18","2016","30.685","47.073"
"PSR","J1837-0045","1996","30.675","2.749"
"PSR","J1802+03","2013","30.608","12.488"
"PSR","J1834-0031","2006","30.57","3.449"
"PSR","J1838-01","2013","30.55","2.414"
"PSR","J1843-0137","2004","30.543","1.087"
"PSR","J1851-0241","2004","30.515","-1.186"
"PSR","B2045-16","1968","30.514","-33.077"
"PSR","J1838-0107","2015","30.467","2.327"
"PSR","J1829+0000","2006","30.46","4.817"
"PSR","B1802+03","1985","30.413","11.708"
"PSR","J1842-0153","2002","30.283","1.022"
"PSR","J1739+0612","2009","30.261","18.858"
"PSR","J1841-0157","2004","30.099","1.216"
"PSR","J1843-0211","2004","30.084","0.768"
"PSR","J1743+05","2016","30.045","17.651"
"PSR","J1627+1419","1995","30.03","38.319"
"PSR","J1918-0642","2001","30.027","-9.123"
"PSR","J1839-0141","2006","30.014","1.965"
"PSR","B1822+00","1985","30.001","5.856"
"PSR","J1835-0114","2009","29.99","3.007"
"PSR","J1849-0317","2002","29.834","-1.173"
"PSR","J1830-0052","2006","29.755","4.251"
"PSR","B1842-02","1986","29.727","0.235"
"PSR","J1846-0257","2006","29.707","-0.198"
"PSR","J1736+05","1996","29.592","19.208"
"PSR","J1844-0256","2002","29.574","0.119"
"PSR","J1944-10","2015","29.535","-16.289"
"PSR","J1844-03","1998","29.523","0.074"
"PSR","J1839-0223","2015","29.5","1.461"
"PSR","J2010-1323","2007","29.446","-23.54"
"PSR","J1844-0302","2015","29.395","0.243"
"PSR","J1845-0316","2000","29.39","-0.255"
"PSR","J1844-0310","2000","29.343","0.036"
"PSR","J1830-0131","2006","29.156","3.994"
"PSR","J1842-0309","2004","29.078","0.584"
"PSR","J1503+2111","2005","29.062","59.296"
"PSR","J1841-0310","2004","28.968","0.776"
"PSR","J1833-0209","2015","28.918","3.094"
"PSR","B1844-04","1970","28.876","-0.939"
"PSR","J1844-0346","2017","28.787","-0.191"
"PSR","J1713+0747","1993","28.751","25.223"
"PSR","J2322-2650","2018","28.637","-70.228"
"PSR","J1856-0526","2006","28.636","-3.575"
"PSR","J1802+0128","2001","28.612","11.562"
"PSR","J1839-0321","2002","28.601","1.095"
"PSR","J1824-0127","2006","28.588","5.231"
"PSR","J1824-0132","2019","28.525","5.188"
"PSR","J1847-0427","2015","28.487","-1.12"
"PSR","J1843-0355","2002","28.484","0.056"
"PSR","J1808+00","1996","28.48","9.844"
"PSR","B1900-06","1972","28.479","-5.679"
"PSR","J1839-0332","2015","28.462","0.934"
"PSR","J1841-0345","2000","28.424","0.437"
"PSR","J1738+04","2016","28.392","18.207"
"PSR","J1843-0408","2004","28.374","-0.172"
"PSR","J1847-0438","2002","28.371","-1.268"
"PSR","B1839-04","1986","28.347","0.174"
"PSR","J1847-0443","2004","28.318","-1.361"
"PSR","B1842-04","1987","28.193","-0.785"
"PSR","B1841-04","1987","28.096","-0.548"
"PSR","J1842-0415","2000","28.086","0.111"
"PSR","J1823-0154","1996","28.081","5.256"
"PSR","J1839-0402","2002","28.016","0.73"
"PSR","J1536+17","2017","27.983","50.988"
"PSR","J1848-0511","2004","27.945","-1.659"
"PSR","B1838-04","1986","27.818","0.279"
"PSR","J1844-0452","2004","27.752","-0.576"
"PSR","J1738+0333","2005","27.721","17.742"
"PSR","J1645+1012","1995","27.719","32.548"
"PSR","J1835-0349","2006","27.681","1.858"
"PSR","J1844-0502","2004","27.67","-0.769"
"PSR","B1831-03","1972","27.657","2.272"
"PSR","J1843-0459","2002","27.581","-0.505"
"PSR","J1841-04","2018","27.49","0.09"
"PSR","J1840-0445","2012","27.486","0.203"
"PSR","J1818-0151","2012","27.482","6.479"
"PSR","J1920-0950","2012","27.417","-10.977"
"PSR","J1839-0436","2006","27.407","0.654"
"PSR","J1843-0510","2015","27.391","-0.52"
"PSR","J1841-0500","2012","27.323","-0.034"
"PSR","J2017-1614","2016","27.314","-26.22"
"PSR","B1940-12","1978","27.255","-17.158"
"PSR","J1852-0635","2004","27.224","-3.341"
"PSR","J1848-0601","2006","27.221","-2.054"
"PSR","J1849-0614","2004","27.182","-2.469"
"PSR","J2140-2310A","2004","27.179","-46.837"
"PSR","J2140-2310B","2004","27.179","-46.835"
"PSR","B1834-04","1986","27.167","1.13"
"PSR","J1845-0545","2004","27.15","-1.337"
"PSR","J1839-0459","2002","27.147","0.321"
"PSR","J1946-1312","2009","27.079","-18.184"
"PSR","J1853-0649","2013","27.077","-3.545"
"PSR","B1841-05","1986","27.073","-0.941"
"PSR","J1838-0453","2002","27.07","0.709"
"PSR","J1847-0605","2002","27.048","-1.867"
"PSR","J1825-0319","2013","27.045","4.138"
"PSR","B1831-04","1973","27.042","1.749"
"PSR","J1841-0524","2004","27.024","-0.333"
"PSR","J1858-0736","2013","26.964","-5.079"
"PSR","J1809-0119","2010","26.962","8.627"
"PSR","J1754+0032","2019","26.93","12.844"
"PSR","J1821-0256","2006","26.839","5.372"
"PSR","B1846-06","1972","26.773","-2.497"
"PSR","J1811-0154","2001","26.613","8.029"
"PSR","J1836-0517","2004","26.51","0.915"
"PSR","J1838-0537","2012","26.508","0.209"
"PSR","J1842-0612","2004","26.413","-0.898"
"PSR","J1821-0331","2013","26.393","4.978"
"PSR","J1903-0848","2013","26.382","-6.601"
"PSR","J1845-0635","2013","26.348","-1.603"
"PSR","J1840-0559","2004","26.345","-0.281"
"PSR","J1835-0522","2004","26.296","1.164"
"PSR","J1838-0549","2004","26.295","0.183"
"PSR","J1918-1052","2013","26.226","-10.963"
"PSR","J1837-0559","2002","26.001","0.379"
"PSR","J1901-0906","1998","25.979","-6.441"
"PSR","J1837-0604","2001","25.96","0.265"
"PSR","J1840-0626","2009","25.933","-0.461"
"PSR","J1839-0627","2002","25.807","-0.266"
"PSR","J1838-0624","2004","25.792","-0.14"
"PSR","J1800-0125","2006","25.749","10.678"
"PSR","J1843-0702","2004","25.741","-1.426"
"PSR","J1840-0643","2013","25.66","-0.57"
"PSR","J1834-0602","2002","25.64","0.965"
"PSR","J1833-0556","2004","25.623","1.232"
"PSR","J1839-0643","2002","25.547","-0.35"
"PSR","J1833-0559","2002","25.514","1.321"
"PSR","B1818-04","1969","25.457","4.733"
"PSR","J1845-0743","2003","25.429","-2.304"
"PSR","J1900-0933","2012","25.413","-6.346"
"PSR","J1846-0749","2006","25.386","-2.431"
"PSR","J1846-07492","2009","25.366","-2.386"
"PSR","J2033-1938","2013","25.313","-31.049"
"PSR","J1838-0655","2008","25.246","-0.196"
"PSR","J1915-11","2015","25.244","-10.394"
"PSR","B1834-06","1986","25.191","0.002"
"PSR","J1834-0633","2004","25.173","0.763"
"PSR","J1911-1114","1996","25.137","-9.579"
"PSR","B1832-06","1986","25.093","0.552"
"PSR","J1843-0744","2009","25.092","-1.68"
"PSR","J1926-1314","2013","24.922","-13.763"
"PSR","J1842-0800","2015","24.829","-1.766"
"PSR","J1832-0644","2002","24.806","1.07"
